product_id,product_name,category,product_type,brand,price,stock_quantity,rating,is_digital
PROD_002499,Apple Dress,Clothing,Dress,Apple,78.61,8,4.6,False
PROD_002500,Apple Moisturizer,Beauty,Moisturizer,Apple,120.03,587,2.1,False
PROD_002501,Dell Laptop,Electronics,Laptop,Dell,168.98,886,4.1,False
PROD_002502,Generic T-Shirt,Clothing,T-Shirt,Generic,31.43,549,1.4,False
PROD_002503,Adidas Tablet,Electronics,Tablet,Adidas,1818.39,285,4.5,False
PROD_002504,Nike Hair Dryer,Beauty,Hair Dryer,Nike,37.84,897,4.6,False
PROD_002505,Apple Makeup Kit,Beauty,Makeup Kit,Apple,122.3,749,4.9,False
PROD_002506,Adidas Shampoo,Beauty,Shampoo,Adidas,79.5,916,4.2,False
PROD_002507,Canon Fiction Novel,Books,Fiction Novel,Canon,35.23,918,1.9,False
PROD_002508,HP Vacuum Cleaner,Home & Garden,Vacuum Cleaner,HP,175.5,533,3.0,False
PROD_002509,Sony Tennis Racket,Sports,Tennis Racket,Sony,212.7,583,1.8,False
PROD_002510,Samsung T-Shirt,Clothing,T-Shirt,Samsung,157.47,875,4.1,False
PROD_002511,Dell Garden Tools,Home & Garden,Garden Tools,Dell,208.39,648,2.1,False
PROD_002512,Dell Children Book,Books,Children Book,Dell,42.81,453,1.9,False
PROD_002513,Generic Bedding,Home & Garden,Bedding,Generic,431.15,549,4.0,False
PROD_002514,Dell Sneakers,Clothing,Sneakers,Dell,162.24,523,2.4,False
PROD_002515,Canon Moisturizer,Beauty,Moisturizer,Canon,63.99,780,4.0,False
PROD_002516,Nike Perfume,Beauty,Perfume,Nike,33.42,953,2.3,False
PROD_002517,Apple Kitchenware,Home & Garden,Kitchenware,Apple,378.97,652,5.0,False
PROD_002518,Generic Self-Help,Books,Self-Help,Generic,19.84,89,2.4,False
PROD_002519,Dell Soccer Ball,Sports,Soccer Ball,Dell,94.86,495,4.4,False
PROD_002520,Sony Self-Help,Books,Self-Help,Sony,28.21,37,1.7,False
PROD_002521,Dell Kitchenware,Home & Garden,Kitchenware,Dell,167.78,930,2.9,False
PROD_002522,Generic Perfume,Beauty,Perfume,Generic,138.58,832,2.7,False
PROD_002523,Nike Sweater,Clothing,Sweater,Nike,191.17,275,3.7,False
PROD_002524,Adidas Children Book,Books,Children Book,Adidas,46.03,299,3.3,True
PROD_002525,Canon Self-Help,Books,Self-Help,Canon,22.21,734,3.2,False
PROD_002526,Nike Shampoo,Beauty,Shampoo,Nike,16.23,423,1.5,False
PROD_002527,Sony Smartwatch,Electronics,Smartwatch,Sony,1668.01,965,3.4,False
PROD_002528,HP T-Shirt,Clothing,T-Shirt,HP,168.28,245,4.9,False
PROD_002529,Dell Makeup Kit,Beauty,Makeup Kit,Dell,60.54,2,1.3,False
PROD_002530,Nike Running Shoes,Sports,Running Shoes,Nike,180.26,921,1.4,False
PROD_002531,HP Textbook,Books,Textbook,HP,16.14,72,2.2,True
PROD_002532,Adidas Vacuum Cleaner,Home & Garden,Vacuum Cleaner,Adidas,191.09,63,3.4,False
PROD_002533,Nike Hair Dryer,Beauty,Hair Dryer,Nike,15.0,575,2.9,False
PROD_002534,HP Makeup Kit,Beauty,Makeup Kit,HP,78.99,141,4.3,False
PROD_002535,Dell Cycling Helmet,Sports,Cycling Helmet,Dell,259.26,924,4.3,False
PROD_002536,Adidas Tennis Racket,Sports,Tennis Racket,Adidas,143.77,114,3.8,False
PROD_002537,Nike Fiction Novel,Books,Fiction Novel,Nike,44.6,583,2.0,True
PROD_002538,HP Vacuum Cleaner,Home & Garden,Vacuum Cleaner,HP,188.3,623,4.0,False
PROD_002539,Generic Dress,Clothing,Dress,Generic,70.77,702,2.4,False
PROD_002540,Dell Tennis Racket,Sports,Tennis Racket,Dell,103.75,494,2.0,False
PROD_002541,Nike Hair Dryer,Beauty,Hair Dryer,Nike,102.89,171,3.5,False
PROD_002542,HP T-Shirt,Clothing,T-Shirt,HP,68.21,932,4.9,False
PROD_002543,Nike Camera,Electronics,Camera,Nike,252.18,148,2.7,False
PROD_002544,Samsung Jeans,Clothing,Jeans,Samsung,129.94,600,4.7,False
PROD_002545,HP Shampoo,Beauty,Shampoo,HP,99.09,587,1.7,False
PROD_002546,Generic Soccer Ball,Sports,Soccer Ball,Generic,189.31,408,2.8,False
PROD_002547,Adidas Dress,Clothing,Dress,Adidas,181.99,896,2.8,False
PROD_002548,HP Dress,Clothing,Dress,HP,134.25,600,3.4,False
PROD_002549,HP Jacket,Clothing,Jacket,HP,154.31,60,2.3,False
PROD_002550,HP Vacuum Cleaner,Home & Garden,Vacuum Cleaner,HP,88.22,968,2.6,False
PROD_002551,Nike Coffee Maker,Home & Garden,Coffee Maker,Nike,438.07,898,3.1,False
PROD_002552,Nike Shampoo,Beauty,Shampoo,Nike,68.07,316,3.5,False
PROD_002553,Sony Biography,Books,Biography,Sony,30.69,691,4.2,True
PROD_002554,Apple Makeup Kit,Beauty,Makeup Kit,Apple,70.76,5,3.9,False
PROD_002555,Dell Smartphone,Electronics,Smartphone,Dell,1353.98,589,4.7,False
PROD_002556,Samsung Smartwatch,Electronics,Smartwatch,Samsung,1220.28,8,3.2,True
PROD_002557,Apple Smartphone,Electronics,Smartphone,Apple,532.11,720,2.1,False
PROD_002558,Sony Kitchenware,Home & Garden,Kitchenware,Sony,85.35,618,1.3,False
PROD_002559,Canon Moisturizer,Beauty,Moisturizer,Canon,88.48,428,2.6,False
PROD_002560,HP Moisturizer,Beauty,Moisturizer,HP,107.2,486,3.4,False
PROD_002561,Sony Shampoo,Beauty,Shampoo,Sony,105.17,599,1.8,False
PROD_002562,Samsung Dumbbells,Sports,Dumbbells,Samsung,253.59,836,3.4,False
PROD_002563,Nike Smartwatch,Electronics,Smartwatch,Nike,999.83,476,1.9,False
PROD_002564,Adidas Textbook,Books,Textbook,Adidas,15.6,839,1.8,True
PROD_002565,Nike Cookbook,Books,Cookbook,Nike,19.84,960,4.3,False
PROD_002566,Sony Tablet,Electronics,Tablet,Sony,1219.39,230,2.0,False
PROD_002567,Nike Tablet,Electronics,Tablet,Nike,185.8,822,5.0,False
PROD_002568,Samsung Kitchenware,Home & Garden,Kitchenware,Samsung,382.06,711,4.0,False
PROD_002569,Sony Yoga Mat,Sports,Yoga Mat,Sony,274.09,583,2.9,False
PROD_002570,Sony Garden Tools,Home & Garden,Garden Tools,Sony,426.91,156,5.0,False
PROD_002571,Dell Cookbook,Books,Cookbook,Dell,48.06,931,2.8,False
PROD_002572,Canon Tablet,Electronics,Tablet,Canon,1567.71,899,4.0,False
PROD_002573,Nike Dress,Clothing,Dress,Nike,125.52,831,2.9,False
PROD_002574,HP Dress,Clothing,Dress,HP,131.95,738,4.8,False
PROD_002575,Adidas Headphones,Electronics,Headphones,Adidas,493.59,339,2.8,False
PROD_002576,Dell Smartwatch,Electronics,Smartwatch,Dell,1941.71,940,1.9,True
PROD_002577,Nike Smartphone,Electronics,Smartphone,Nike,1279.77,145,1.3,False
PROD_002578,Dell Tablet,Electronics,Tablet,Dell,1576.03,874,2.0,False
PROD_002579,Generic Vacuum Cleaner,Home & Garden,Vacuum Cleaner,Generic,490.0,760,1.3,False
PROD_002580,HP Dress,Clothing,Dress,HP,170.91,638,2.2,False
PROD_002581,Nike Biography,Books,Biography,Nike,24.92,118,3.6,True
PROD_002582,Canon Coffee Maker,Home & Garden,Coffee Maker,Canon,370.66,155,4.2,False
PROD_002583,Canon Jacket,Clothing,Jacket,Canon,137.77,913,4.9,False
PROD_002584,Apple Coffee Maker,Home & Garden,Coffee Maker,Apple,467.34,965,3.2,False
PROD_002585,Samsung Moisturizer,Beauty,Moisturizer,Samsung,119.78,984,2.3,False
PROD_002586,Sony Biography,Books,Biography,Sony,29.08,203,2.1,False
PROD_002587,Nike Tablet,Electronics,Tablet,Nike,1971.18,814,2.6,False
PROD_002588,Dell Smartwatch,Electronics,Smartwatch,Dell,833.45,551,4.9,True
PROD_002589,Nike Dumbbells,Sports,Dumbbells,Nike,166.99,800,2.6,False
PROD_002590,HP Furniture,Home & Garden,Furniture,HP,141.37,772,4.0,False
PROD_002591,Nike Dumbbells,Sports,Dumbbells,Nike,265.32,795,3.2,False
PROD_002592,Generic Children Book,Books,Children Book,Generic,33.72,925,4.4,False
PROD_002593,Adidas Garden Tools,Home & Garden,Garden Tools,Adidas,199.9,750,2.6,False
PROD_002594,Nike Makeup Kit,Beauty,Makeup Kit,Nike,53.35,443,2.9,False
PROD_002595,Adidas Makeup Kit,Beauty,Makeup Kit,Adidas,36.16,619,1.3,False
PROD_002596,HP Cycling Helmet,Sports,Cycling Helmet,HP,127.6,653,3.2,False
PROD_002597,Nike Dumbbells,Sports,Dumbbells,Nike,166.98,917,4.1,False
PROD_002598,Dell Furniture,Home & Garden,Furniture,Dell,411.63,284,2.9,False
PROD_002599,Sony Garden Tools,Home & Garden,Garden Tools,Sony,189.8,200,4.1,False
PROD_002600,Apple Yoga Mat,Sports,Yoga Mat,Apple,30.79,486,4.9,False
PROD_002601,HP Children Book,Books,Children Book,HP,42.15,417,3.7,True
PROD_002602,Nike Children Book,Books,Children Book,Nike,20.57,340,3.9,True
PROD_002603,Generic Coffee Maker,Home & Garden,Coffee Maker,Generic,82.19,681,3.3,False
PROD_002604,Apple Moisturizer,Beauty,Moisturizer,Apple,18.04,476,4.3,False
PROD_002605,HP Dress,Clothing,Dress,HP,112.99,559,2.8,False
PROD_002606,Dell Skincare Set,Beauty,Skincare Set,Dell,76.0,35,2.6,False
PROD_002607,Adidas Dumbbells,Sports,Dumbbells,Adidas,239.87,979,2.6,False
PROD_002608,Generic Laptop,Electronics,Laptop,Generic,669.41,102,1.7,False
PROD_002609,Sony Yoga Mat,Sports,Yoga Mat,Sony,172.71,824,2.4,False
PROD_002610,Nike Kitchenware,Home & Garden,Kitchenware,Nike,75.49,864,4.8,False
PROD_002611,Canon Smartwatch,Electronics,Smartwatch,Canon,150.64,3,2.8,False
PROD_002612,Dell Soccer Ball,Sports,Soccer Ball,Dell,229.56,821,1.1,False
PROD_002613,Apple T-Shirt,Clothing,T-Shirt,Apple,66.63,787,2.6,False
PROD_002614,Adidas Bedding,Home & Garden,Bedding,Adidas,221.07,444,1.5,False
PROD_002615,Generic Kitchenware,Home & Garden,Kitchenware,Generic,226.97,304,3.7,False
PROD_002616,Sony Kitchenware,Home & Garden,Kitchenware,Sony,250.62,944,3.2,False
PROD_002617,Nike Soccer Ball,Sports,Soccer Ball,Nike,239.22,459,4.0,False
PROD_002618,Samsung Perfume,Beauty,Perfume,Samsung,135.23,283,4.3,False
PROD_002619,Dell Headphones,Electronics,Headphones,Dell,571.04,527,3.8,True
PROD_002620,Samsung Fiction Novel,Books,Fiction Novel,Samsung,46.88,400,1.0,True
PROD_002621,Canon Fiction Novel,Books,Fiction Novel,Canon,18.34,236,3.2,True
PROD_002622,Adidas Furniture,Home & Garden,Furniture,Adidas,222.86,976,2.8,False
PROD_002623,Adidas Sneakers,Clothing,Sneakers,Adidas,87.86,249,2.3,False
PROD_002624,Nike Tablet,Electronics,Tablet,Nike,678.99,430,1.4,False
PROD_002625,Sony Headphones,Electronics,Headphones,Sony,182.72,710,4.7,True
PROD_002626,Adidas Biography,Books,Biography,Adidas,26.43,203,4.8,True
PROD_002627,Nike T-Shirt,Clothing,T-Shirt,Nike,44.37,394,1.6,False
PROD_002628,Sony Skincare Set,Beauty,Skincare Set,Sony,32.8,868,1.8,False
PROD_002629,Dell Shampoo,Beauty,Shampoo,Dell,112.31,722,1.2,False
PROD_002630,Nike Makeup Kit,Beauty,Makeup Kit,Nike,116.61,683,4.7,False
PROD_002631,Canon Makeup Kit,Beauty,Makeup Kit,Canon,29.63,445,4.8,False
PROD_002632,HP Bedding,Home & Garden,Bedding,HP,351.02,574,3.3,False
PROD_002633,Generic Laptop,Electronics,Laptop,Generic,1853.13,503,1.3,True
PROD_002634,Apple T-Shirt,Clothing,T-Shirt,Apple,62.49,634,1.1,False
PROD_002635,Apple Shampoo,Beauty,Shampoo,Apple,88.12,869,2.3,False
PROD_002636,Samsung Bedding,Home & Garden,Bedding,Samsung,270.8,810,1.6,False
PROD_002637,Samsung Jeans,Clothing,Jeans,Samsung,160.18,287,3.5,False
PROD_002638,Generic Shampoo,Beauty,Shampoo,Generic,119.51,979,4.1,False
PROD_002639,Samsung Furniture,Home & Garden,Furniture,Samsung,480.26,179,1.2,False
PROD_002640,Samsung Dress,Clothing,Dress,Samsung,82.77,816,3.6,False
PROD_002641,Dell Smartphone,Electronics,Smartphone,Dell,643.61,984,3.1,False
PROD_002642,Generic Garden Tools,Home & Garden,Garden Tools,Generic,368.51,892,3.9,False
PROD_002643,Apple Moisturizer,Beauty,Moisturizer,Apple,49.9,336,2.3,False
PROD_002644,Nike Hair Dryer,Beauty,Hair Dryer,Nike,95.99,669,4.6,False
PROD_002645,Apple Perfume,Beauty,Perfume,Apple,142.68,334,3.9,False
PROD_002646,Apple Biography,Books,Biography,Apple,15.85,836,3.2,False
PROD_002647,Adidas Hair Dryer,Beauty,Hair Dryer,Adidas,42.03,557,1.5,False
PROD_002648,Adidas Yoga Mat,Sports,Yoga Mat,Adidas,140.37,967,3.5,False
PROD_002649,Samsung Smartphone,Electronics,Smartphone,Samsung,387.46,814,3.5,False
PROD_002650,Adidas Makeup Kit,Beauty,Makeup Kit,Adidas,62.56,237,2.3,False
PROD_002651,Apple Vacuum Cleaner,Home & Garden,Vacuum Cleaner,Apple,56.62,397,3.0,False
PROD_002652,Samsung Jeans,Clothing,Jeans,Samsung,71.6,867,1.1,False
PROD_002653,Apple Smartwatch,Electronics,Smartwatch,Apple,1118.89,927,3.0,False
PROD_002654,HP Garden Tools,Home & Garden,Garden Tools,HP,74.75,467,2.6,False
PROD_002655,Adidas Fiction Novel,Books,Fiction Novel,Adidas,32.4,855,4.9,True
PROD_002656,HP T-Shirt,Clothing,T-Shirt,HP,63.5,872,2.6,False
PROD_002657,Adidas Kitchenware,Home & Garden,Kitchenware,Adidas,253.59,375,1.5,False
PROD_002658,Dell Bedding,Home & Garden,Bedding,Dell,410.23,885,3.5,False
PROD_002659,Generic Biography,Books,Biography,Generic,40.37,737,3.8,False
PROD_002660,Adidas Hair Dryer,Beauty,Hair Dryer,Adidas,91.35,388,3.4,False
PROD_002661,Adidas Cycling Helmet,Sports,Cycling Helmet,Adidas,188.78,942,2.7,False
PROD_002662,Nike Children Book,Books,Children Book,Nike,37.96,168,2.7,False
PROD_002663,Sony Tennis Racket,Sports,Tennis Racket,Sony,285.91,520,4.9,False
PROD_002664,Canon Biography,Books,Biography,Canon,19.53,775,1.6,True
PROD_002665,Apple Tennis Racket,Sports,Tennis Racket,Apple,116.74,708,4.5,False
PROD_002666,Dell Biography,Books,Biography,Dell,19.99,902,4.4,False
PROD_002667,Adidas Cookbook,Books,Cookbook,Adidas,22.98,890,4.6,False
PROD_002668,HP Moisturizer,Beauty,Moisturizer,HP,105.44,822,1.5,False
PROD_002669,Samsung Skincare Set,Beauty,Skincare Set,Samsung,147.96,152,4.6,False
PROD_002670,Apple Perfume,Beauty,Perfume,Apple,26.29,83,1.1,False
PROD_002671,Canon Smartwatch,Electronics,Smartwatch,Canon,1617.11,649,4.6,False
PROD_002672,Nike Bedding,Home & Garden,Bedding,Nike,28.89,439,3.3,False
PROD_002673,Adidas Dumbbells,Sports,Dumbbells,Adidas,189.17,105,4.7,False
PROD_002674,Nike Hair Dryer,Beauty,Hair Dryer,Nike,64.54,763,2.2,False
PROD_002675,Canon Jacket,Clothing,Jacket,Canon,175.06,261,4.9,False
PROD_002676,Apple Kitchenware,Home & Garden,Kitchenware,Apple,74.6,8,3.0,False
PROD_002677,Sony Sneakers,Clothing,Sneakers,Sony,105.06,517,2.1,False
PROD_002678,Apple Sweater,Clothing,Sweater,Apple,155.42,430,3.2,False
PROD_002679,Sony Shampoo,Beauty,Shampoo,Sony,17.74,878,2.3,False
PROD_002680,Nike Moisturizer,Beauty,Moisturizer,Nike,149.62,952,3.5,False
PROD_002681,Canon Vacuum Cleaner,Home & Garden,Vacuum Cleaner,Canon,33.29,851,2.7,False
PROD_002682,Apple Biography,Books,Biography,Apple,45.79,930,3.6,False
PROD_002683,Apple Dumbbells,Sports,Dumbbells,Apple,253.3,415,1.2,False
PROD_002684,Samsung Textbook,Books,Textbook,Samsung,34.47,129,1.1,False
PROD_002685,Nike Jacket,Clothing,Jacket,Nike,173.13,448,1.3,False
PROD_002686,HP Jeans,Clothing,Jeans,HP,32.19,578,4.2,False
PROD_002687,Sony Dumbbells,Sports,Dumbbells,Sony,140.51,778,3.6,False
PROD_002688,Sony Smartphone,Electronics,Smartphone,Sony,1922.42,398,5.0,False
PROD_002689,Dell Jeans,Clothing,Jeans,Dell,128.37,709,1.8,False
PROD_002690,HP Jacket,Clothing,Jacket,HP,154.98,933,3.2,False
PROD_002691,Generic Coffee Maker,Home & Garden,Coffee Maker,Generic,186.22,427,1.6,False
PROD_002692,Adidas Shampoo,Beauty,Shampoo,Adidas,124.52,931,4.2,False
PROD_002693,HP Smartwatch,Electronics,Smartwatch,HP,554.1,319,4.5,False
PROD_002694,Dell Fiction Novel,Books,Fiction Novel,Dell,17.84,474,4.1,False
PROD_002695,Dell Kitchenware,Home & Garden,Kitchenware,Dell,448.58,162,1.9,False
PROD_002696,Dell Laptop,Electronics,Laptop,Dell,941.57,47,2.0,False
PROD_002697,Sony Running Shoes,Sports,Running Shoes,Sony,251.04,720,4.3,False
PROD_002698,Canon Makeup Kit,Beauty,Makeup Kit,Canon,82.85,429,2.6,False
PROD_002699,Sony Bedding,Home & Garden,Bedding,Sony,286.87,53,4.5,False
PROD_002700,Sony Fiction Novel,Books,Fiction Novel,Sony,28.42,738,2.6,False
PROD_002701,Nike Cycling Helmet,Sports,Cycling Helmet,Nike,53.21,517,4.1,False
PROD_002702,Nike Camera,Electronics,Camera,Nike,317.44,260,3.9,False
PROD_002703,Samsung Coffee Maker,Home & Garden,Coffee Maker,Samsung,166.39,957,2.9,False
PROD_002704,Sony Perfume,Beauty,Perfume,Sony,88.12,379,2.8,False
PROD_002705,Apple Furniture,Home & Garden,Furniture,Apple,70.74,553,4.4,False
PROD_002706,Nike Dress,Clothing,Dress,Nike,111.87,756,1.8,False
PROD_002707,Apple Makeup Kit,Beauty,Makeup Kit,Apple,75.22,642,3.1,False
PROD_002708,Sony T-Shirt,Clothing,T-Shirt,Sony,139.16,589,2.3,False
PROD_002709,Sony Kitchenware,Home & Garden,Kitchenware,Sony,249.58,220,2.7,False
PROD_002710,Samsung Shampoo,Beauty,Shampoo,Samsung,53.08,430,2.8,False
PROD_002711,Samsung Furniture,Home & Garden,Furniture,Samsung,183.2,644,3.0,False
PROD_002712,HP Jeans,Clothing,Jeans,HP,171.14,30,3.7,False
PROD_002713,Apple Coffee Maker,Home & Garden,Coffee Maker,Apple,268.99,754,3.8,False
PROD_002714,Samsung Biography,Books,Biography,Samsung,34.98,23,3.6,True
PROD_002715,Sony Yoga Mat,Sports,Yoga Mat,Sony,228.12,120,1.3,False
PROD_002716,HP Fiction Novel,Books,Fiction Novel,HP,12.04,417,3.2,True
PROD_002717,Adidas Coffee Maker,Home & Garden,Coffee Maker,Adidas,335.68,416,3.0,False
PROD_002718,Adidas Sweater,Clothing,Sweater,Adidas,109.3,600,3.2,False
PROD_002719,Dell Yoga Mat,Sports,Yoga Mat,Dell,267.17,6,4.4,False
PROD_002720,Dell Shampoo,Beauty,Shampoo,Dell,109.87,918,1.7,False
PROD_002721,Apple Dumbbells,Sports,Dumbbells,Apple,263.19,17,2.2,False
PROD_002722,Apple Shampoo,Beauty,Shampoo,Apple,140.08,354,2.7,False
PROD_002723,Sony Textbook,Books,Textbook,Sony,30.98,922,2.6,True
PROD_002724,HP Headphones,Electronics,Headphones,HP,1996.46,92,1.5,False
PROD_002725,Adidas Fiction Novel,Books,Fiction Novel,Adidas,36.26,665,2.9,False
PROD_002726,Nike Kitchenware,Home & Garden,Kitchenware,Nike,259.53,721,2.8,False
PROD_002727,Dell Coffee Maker,Home & Garden,Coffee Maker,Dell,316.13,858,2.9,False
PROD_002728,Dell Skincare Set,Beauty,Skincare Set,Dell,39.7,500,2.0,False
PROD_002729,Apple Skincare Set,Beauty,Skincare Set,Apple,20.2,427,4.6,False
PROD_002730,Samsung Soccer Ball,Sports,Soccer Ball,Samsung,289.22,720,2.6,False
PROD_002731,Sony Cookbook,Books,Cookbook,Sony,47.89,886,4.1,False
PROD_002732,Samsung Fiction Novel,Books,Fiction Novel,Samsung,44.77,167,2.8,False
PROD_002733,Dell Jacket,Clothing,Jacket,Dell,64.56,43,4.3,False
PROD_002734,Generic Tablet,Electronics,Tablet,Generic,374.42,225,4.8,False
PROD_002735,Adidas Tablet,Electronics,Tablet,Adidas,1242.88,255,1.5,False
PROD_002736,Samsung T-Shirt,Clothing,T-Shirt,Samsung,131.36,733,3.0,False
PROD_002737,Samsung Sneakers,Clothing,Sneakers,Samsung,180.77,106,2.5,False
PROD_002738,Dell Jacket,Clothing,Jacket,Dell,24.86,860,2.9,False
PROD_002739,Dell Coffee Maker,Home & Garden,Coffee Maker,Dell,125.23,945,5.0,False
PROD_002740,Apple Running Shoes,Sports,Running Shoes,Apple,196.92,419,4.1,False
PROD_002741,Sony Coffee Maker,Home & Garden,Coffee Maker,Sony,268.42,999,1.7,False
PROD_002742,Samsung Makeup Kit,Beauty,Makeup Kit,Samsung,131.13,943,4.6,False
PROD_002743,Nike Tennis Racket,Sports,Tennis Racket,Nike,43.37,92,4.3,False
PROD_002744,HP Self-Help,Books,Self-Help,HP,15.97,385,4.2,False
PROD_002745,Sony Self-Help,Books,Self-Help,Sony,40.73,310,1.4,False
PROD_002746,Nike Cookbook,Books,Cookbook,Nike,44.31,379,2.0,False
PROD_002747,Nike Perfume,Beauty,Perfume,Nike,118.79,558,2.8,False
PROD_002748,Sony Dress,Clothing,Dress,Sony,44.94,724,3.0,False
PROD_002749,HP T-Shirt,Clothing,T-Shirt,HP,65.25,836,4.8,False
PROD_002750,Canon Dumbbells,Sports,Dumbbells,Canon,31.67,392,4.4,False
PROD_002751,Sony Children Book,Books,Children Book,Sony,32.02,561,3.3,False
PROD_002752,Nike Sneakers,Clothing,Sneakers,Nike,38.03,259,2.1,False
PROD_002753,HP T-Shirt,Clothing,T-Shirt,HP,173.0,971,1.5,False
PROD_002754,Apple Fiction Novel,Books,Fiction Novel,Apple,23.02,295,2.7,False
PROD_002755,Apple Moisturizer,Beauty,Moisturizer,Apple,41.87,80,2.9,False
PROD_002756,Samsung Cycling Helmet,Sports,Cycling Helmet,Samsung,64.06,912,2.1,False
PROD_002757,Sony T-Shirt,Clothing,T-Shirt,Sony,94.39,289,4.0,False
PROD_002758,HP Tablet,Electronics,Tablet,HP,689.6,769,2.0,False
PROD_002759,Sony Tennis Racket,Sports,Tennis Racket,Sony,45.16,696,4.0,False
PROD_002760,Samsung T-Shirt,Clothing,T-Shirt,Samsung,32.12,977,4.1,False
PROD_002761,Canon Bedding,Home & Garden,Bedding,Canon,313.42,802,4.8,False
PROD_002762,Canon Jacket,Clothing,Jacket,Canon,188.89,829,1.3,False
PROD_002763,Canon Self-Help,Books,Self-Help,Canon,42.62,887,2.7,False
PROD_002764,Apple Tablet,Electronics,Tablet,Apple,177.41,334,1.9,False
PROD_002765,Apple Biography,Books,Biography,Apple,34.92,57,2.7,False
PROD_002766,Samsung Soccer Ball,Sports,Soccer Ball,Samsung,261.2,8,3.3,False
PROD_002767,Canon Dress,Clothing,Dress,Canon,70.54,401,4.4,False
PROD_002768,Nike Camera,Electronics,Camera,Nike,877.29,487,1.9,True
PROD_002769,Dell Jeans,Clothing,Jeans,Dell,194.48,103,1.9,False
PROD_002770,Dell Running Shoes,Sports,Running Shoes,Dell,90.16,836,3.1,False
PROD_002771,Sony Smartwatch,Electronics,Smartwatch,Sony,768.94,387,2.8,False
PROD_002772,Apple Hair Dryer,Beauty,Hair Dryer,Apple,133.87,816,3.0,False
PROD_002773,Canon Camera,Electronics,Camera,Canon,74.17,558,1.6,True
PROD_002774,Sony Running Shoes,Sports,Running Shoes,Sony,204.83,854,3.8,False
PROD_002775,Canon Jacket,Clothing,Jacket,Canon,144.35,945,3.8,False
PROD_002776,Apple Cookbook,Books,Cookbook,Apple,40.13,768,3.8,True
PROD_002777,Nike Dumbbells,Sports,Dumbbells,Nike,180.4,627,3.9,False
PROD_002778,Dell T-Shirt,Clothing,T-Shirt,Dell,193.33,300,1.7,False
PROD_002779,Canon Cycling Helmet,Sports,Cycling Helmet,Canon,239.84,67,2.4,False
PROD_002780,Sony Headphones,Electronics,Headphones,Sony,527.49,47,2.6,True
PROD_002781,Generic Bedding,Home & Garden,Bedding,Generic,193.14,35,1.3,False
PROD_002782,Dell Jeans,Clothing,Jeans,Dell,78.62,509,1.7,False
PROD_002783,HP Headphones,Electronics,Headphones,HP,264.38,423,5.0,False
PROD_002784,Adidas Garden Tools,Home & Garden,Garden Tools,Adidas,359.78,16,2.1,False
PROD_002785,HP Dumbbells,Sports,Dumbbells,HP,65.23,149,3.5,False
PROD_002786,Sony T-Shirt,Clothing,T-Shirt,Sony,186.02,25,2.6,False
PROD_002787,HP Perfume,Beauty,Perfume,HP,122.67,288,2.8,False
PROD_002788,Adidas Coffee Maker,Home & Garden,Coffee Maker,Adidas,238.78,161,1.8,False
PROD_002789,Apple Hair Dryer,Beauty,Hair Dryer,Apple,115.7,751,3.8,False
PROD_002790,HP Jeans,Clothing,Jeans,HP,83.01,60,3.3,False
PROD_002791,Generic Moisturizer,Beauty,Moisturizer,Generic,92.46,675,4.4,False
PROD_002792,Sony Shampoo,Beauty,Shampoo,Sony,14.26,66,2.5,False
PROD_002793,Dell Furniture,Home & Garden,Furniture,Dell,404.58,476,1.4,False
PROD_002794,Apple Garden Tools,Home & Garden,Garden Tools,Apple,495.5,585,2.9,False
PROD_002795,HP Children Book,Books,Children Book,HP,46.48,572,4.5,False
PROD_002796,Apple Vacuum Cleaner,Home & Garden,Vacuum Cleaner,Apple,288.45,300,3.2,False
PROD_002797,Dell Makeup Kit,Beauty,Makeup Kit,Dell,71.16,412,3.0,False
PROD_002798,Canon Dumbbells,Sports,Dumbbells,Canon,234.81,402,3.6,False
PROD_002799,Nike Kitchenware,Home & Garden,Kitchenware,Nike,235.02,368,3.0,False
PROD_002800,Samsung Jacket,Clothing,Jacket,Samsung,31.27,163,3.5,False
PROD_002801,Canon Textbook,Books,Textbook,Canon,13.38,296,4.6,True
PROD_002802,Generic Smartphone,Electronics,Smartphone,Generic,1119.13,304,3.8,True
PROD_002803,Apple Shampoo,Beauty,Shampoo,Apple,63.65,375,1.4,False
PROD_002804,Samsung Kitchenware,Home & Garden,Kitchenware,Samsung,201.72,680,1.9,False
PROD_002805,Sony Tennis Racket,Sports,Tennis Racket,Sony,27.52,702,3.9,False
PROD_002806,Sony Smartwatch,Electronics,Smartwatch,Sony,1882.16,430,2.4,False
PROD_002807,Dell Perfume,Beauty,Perfume,Dell,108.34,622,4.4,False
PROD_002808,Samsung Vacuum Cleaner,Home & Garden,Vacuum Cleaner,Samsung,29.94,334,4.3,False
PROD_002809,Generic Skincare Set,Beauty,Skincare Set,Generic,122.23,547,3.7,False
PROD_002810,HP Skincare Set,Beauty,Skincare Set,HP,93.53,640,3.5,False
PROD_002811,Apple Furniture,Home & Garden,Furniture,Apple,399.36,801,3.3,False
PROD_002812,Adidas Smartphone,Electronics,Smartphone,Adidas,881.63,507,3.8,False
PROD_002813,Apple Dress,Clothing,Dress,Apple,160.82,875,1.2,False
PROD_002814,Sony Self-Help,Books,Self-Help,Sony,34.14,58,3.3,True
PROD_002815,Samsung Tablet,Electronics,Tablet,Samsung,932.14,486,2.5,False
